order_id,order_date,region,store_name,product_category,product_name,quantity,unit_price_ngn,total_sales_ngn,customer_segment
BM-11117,24/08/2025,Ibadan,Bloom Mart Ring Road,Electronics,Bluetooth Earphones,2,11825,23650,Retail
BM-11721,24/08/2025,Lagos,Bloom Mart Ikeja,Office Supplies,Ballpoint Pens (10pk),3,1575,4725,Corporate
BM-10466,25/08/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,1,15099,15099,Retail
BM-10325,25/08/2025,Lagos,Bloom Mart Lekki,Electronics,LED Desk Lamp,1,7239,7239,Retail
BM-11234,25/08/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Kids School Bag,1,8218,8218,Retail
BM-10935,25/08/2025,Abuja,Bloom Mart Garki,Electronics,LED Desk Lamp,1,8088,8088,Retail
BM-10762,25/08/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Blender 1.5L,3,15599,46797,Wholesale
BM-11647,25/08/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Non-stick Frying Pan,1,8529,8529,Corporate
BM-11354,26/08/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Blender 1.5L,1,16407,16407,Wholesale
BM-12088,26/08/2025,Abuja,Bloom Mart Garki,Grocery,Rice 5kg Bag,1,6357,6357,Retail
BM-10013,26/08/2025,Abuja,,Electronics,Phone Charger Cable,1,2535,2535,Retail
BM-10711,26/08/2025,Lagos,Bloom Mart Surulere,Electronics,LED Desk Lamp,1,7169,7169,Retail
BM-11745,26/08/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,8739,8739,Corporate
BM-11200,26/08/2025,Ibadan,Bloom Mart Ring Road,Electronics,Bluetooth Earphones,1,11680,11680,Corporate
BM-11881,26/08/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Non-stick Frying Pan,1,8702,8702,Wholesale
BM-11022,26/08/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,1,5739,5739,Retail
BM-10236,26/08/2025,PH,Bloom Mart GRA,Health & Beauty,Hair Cream,1,3679,3679,Retail
BM-10855,26/08/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Blender 1.5L,3,16685,50055,Retail
BM-11526,26/08/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),2,11897,23794,Wholesale
BM-11069,26/08/2025,Ibadan,Bloom Mart Bodija,Grocery,Sugar 2kg,5,2572,12860,Corporate
BM-10477,26/08/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Kids School Bag,1,8639,8639,Corporate
BM-11934,27/08/2025,Abuja,Bloom Mart Garki,Grocery,Tomato Paste (12pk),5,6969,34845,Retail
BM-10824,27/08/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Kids School Bag,1,8949,8949,Wholesale
BM-12022,27/08/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Electric Kettle,1,10130,10130,Corporate
BM-10530,27/08/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,1,10223,10223,Corporate
BM-11722,27/08/2025,Lagos,Bloom Mart Ikeja,Electronics,Phone Charger Cable,2,2616,5232,Retail
BM-10520,27/08/2025,Abuja,Bloom Mart Wuse,Electronics,Phone Charger Cable,1,2620,2620,Retail
BM-11964,27/08/2025,Lagos,Bloom Mart Surulere,Electronics,Power Bank 10000mAh,1,14652,14652,Retail
BM-12030,27/08/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,1,9484,9484,Corporate
BM-11009,28/08/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Body Lotion 400ml,1,4265,4265,Wholesale
BM-11485,28/08/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,11985,11985,Retail
BM-11169,28/08/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Blender 1.5L,2,16394,32788,Retail
BM-11629,28/08/2025,Lagos,Bloom Mart Ikeja,Grocery,Rice 5kg Bag,1,6161,6161,Retail
BM-10951,28/08/2025,Port Harcourt,Bloom Mart Rumuola,Health & Beauty,Body Lotion 400ml,2,4447,8894,Retail
BM-10614,29/08/2025,lagos,Bloom Mart Ikeja,Fashion & Apparel,Kids School Bag,1,8144,8144,Retail
BM-10486,29/08/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,2,13954,27908,
BM-10874,29/08/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Body Lotion 400ml,1,4256,4256,Wholesale
BM-11736,29/08/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Unisex Cap,1,2863,2863,Wholesale
BM-11023,30/08/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,1,8362,8362,Wholesale
BM-11978,30/08/2025,port harcourt ,Bloom Mart GRA,Toys & Games,Puzzle Game,1,4272,4272,Wholesale
BM-10122,30/08/2025,Abuja,Bloom Mart Garki,Electronics,Extension Socket,2,6306,12612,Retail
BM-12074,31/08/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Blender 1.5L,2,16480,32960,Corporate
BM-11709,31/08/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Electric Kettle,1,10181,10181,Retail
BM-11505,31/08/2025,Lagos,Bloom Mart Ikeja,Grocery,Spaghetti Carton,1,11152,11152,Retail
BM-11709,31/08/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Electric Kettle,1,10181,10181,Retail
BM-10638,01/09/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Shea Butter Soap Pack,2,3624,7248,Wholesale
BM-11316,01/09/2025,Lagos,Bloom Mart Surulere,Health & Beauty,Body Lotion 400ml,1,4426,4426,Retail
BM-11122,01/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),1,11679,11679,Retail
BM-10123,01/09/2025,Lagos,Bloom Mart Surulere,Electronics,Phone Charger Cable,2,2467,4934,Retail
BM-11329,01/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),1,12193,12193,Retail
BM-11198,01/09/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Cutlery Set (24pc),2,12755,25510,Wholesale
BM-10910,01/09/2025,Ibadan,Bloom Mart Bodija,Electronics,Extension Socket,2,5929,11858,Corporate
BM-11841,01/09/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Storage Container Set,1,6197,6197,Wholesale
BM-10152,02/09/2025,Abuja,Bloom Mart Wuse,Office Supplies,Notebook Pack,1,3424,3424,Retail
BM-11625,02/09/2025,Abuja,Bloom Mart Garki,Health & Beauty,Toothpaste (3pk),1,2110,2110,Wholesale
BM-11893,02/09/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Storage Container Set,1,6261,6261,Retail
BM-11115,02/09/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Body Lotion 400ml,2,4354,8708,Wholesale
BM-11115,02/09/2025,Ibadan,Bloom Mart Bodija,health & beauty ,Body Lotion 400ml,2,4354,8708,Wholesale
BM-10697,02/09/2025,Ibadan,Bloom Mart Bodija,Electronics,Power Bank 10000mAh,1,14810,14810,Wholesale
BM-11636,02/09/2025,Ibadan,Bloom Mart Bodija,Office Supplies,Notebook Pack,1,3388,3388,Retail
BM-11893,02/09/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Storage Container Set,1,6261,6261,Retail
BM-11504,02/09/2025,Ibadan,Bloom Mart Bodija,Grocery,Rice 5kg Bag,1,6015,6015,Retail
BM-10697,02/09/2025,Ibadan,Bloom Mart Bodija,Electronics,Power Bank 10000mAh,1,14810,14810,Wholesale
BM-10701,03/09/2025,Ibadan,Bloom Mart Ring Road,Grocery,Spaghetti Carton,1,11116,11116,Wholesale
BM-10919,03/09/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,11056,11056,Retail
BM-10903,03/09/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Electric Kettle,1,10160,10160,Wholesale
BM-12113,03/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Blender 1.5L,1,16010,16010,Retail
BM-11718,03/09/2025,Abuja,Bloom Mart Garki,Health & Beauty,Shea Butter Soap Pack,1,3462,3462,Retail
BM-10141,04/09/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,9063,9063,Retail
BM-11085,04/09/2025,Lagos,Bloom Mart Ikeja,Grocery,Spaghetti Carton,1,11600,11600,Retail
BM-10366,04/09/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,1,12326,12326,Retail
BM-11918,04/09/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Ankara Fabric (6yds),1,18271,18271,Retail
BM-10845,04/09/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Ankara Fabric (6yds),1,17649,17649,Retail
BM-10331,05/09/2025,Lagos,Bloom Mart Surulere,Office Supplies,Notebook Pack,1,3347,3347,Corporate
BM-11089,05/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),1,12956,12956,Corporate
BM-11294,05/09/2025,Lagos,Bloom Mart Surulere,Grocery,Sugar 2kg,1,2710,2710,Corporate
BM-11800,05/09/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Shea Butter Soap Pack,2,3686,7372,Retail
BM-10956,05/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),2,12591,25182,Retail
BM-10075,05/09/2025,Abuja,Bloom Mart Wuse,Electronics,Phone Charger Cable,1,2593,2593,Corporate
BM-11106,05/09/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ladies Sandals,1,9098,9098,Retail
BM-10563,06/09/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Blender 1.5L,1,15147,15147,Wholesale
BM-10537,06/09/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Kids School Bag,2,8425,16850,Wholesale
BM-10415,06/09/2025,Ibadan,Bloom Mart Ring Road,Office Supplies,Ballpoint Pens (10pk),4,1617,6468,Wholesale
BM-10188,06/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Blender 1.5L,3,15258,45774,Corporate
BM-11275,06/09/2025,Lagos,Bloom Mart Surulere,Grocery,Spaghetti Carton,1,12180,12180,Retail
BM-10645,06/09/2025,Lagos,Bloom Mart Lekki,Electronics,Phone Charger Cable,2,2554,5108,Retail
BM-11575,06/09/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,1,11368,11368,Retail
BM-11007,06/09/2025,Abuja,Bloom Mart Garki,Grocery,Sugar 2kg,1,2500,2500,Corporate
BM-11671,07/09/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Men's Polo Shirt,1,7014,7014,Retail
BM-11996,07/09/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Non-stick Frying Pan,1,8909,8909,Corporate
BM-11917,07/09/2025,Port Harcourt,Bloom Mart Rumuola,Toys & Games,Building Blocks Set,1,6436,6436,Corporate
BM-11451,07/09/2025,Port Harcourt,Bloom Mart GRA,Office Supplies,A4 Paper Ream,1,4980,4980,
BM-12095,07/09/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Unisex Cap,2,3095,6190,Retail
BM-10585,07/09/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,3,15505,46515,
BM-10103,07/09/2025,Lagos,Bloom Mart Ikeja,Office Supplies,Notebook Pack,2,3081,6162,Retail
BM-10540,07/09/2025,Lagos,Bloom Mart Lekki,Grocery,Vegetable Oil 4L,2,9318,18636,Retail
BM-10212,07/09/2025,Abuja,Bloom Mart Garki,Electronics,Bluetooth Earphones,1,10573,10573,Retail
BM-11971,08/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,5,10177,50885,Corporate
BM-11003,08/09/2025,Ibadan,Bloom Mart Ring Road,Fashion & Apparel,Kids School Bag,2,8173,16346,Retail
BM-11313,08/09/2025,Abuja,Bloom Mart Garki,Grocery,Rice 5kg Bag,2,6694,13388,Retail
BM-11024,08/09/2025,Abuja,Bloom Mart Wuse,Grocery,Rice 5kg Bag,1,6374,6374,Corporate
BM-10125,08/09/2025,Lagos,Bloom Mart Lekki,Electronics,Phone Charger Cable,1,2573,2573,Corporate
BM-10731,08/09/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Blender 1.5L,1,15218,15218,Retail
BM-10277,08/09/2025,Abuja,Bloom Mart Garki,Electronics,Bluetooth Earphones,1,11195,11195,Retail
BM-10985,09/09/2025,Ibadan,Bloom Mart Bodija,Grocery,Tomato Paste (12pk),1,7550,7550,Retail
BM-10736,09/09/2025,Port Harcourt,Bloom Mart GRA,Electronics,Bluetooth Earphones,2,11724,23448,Retail
BM-11550,09/09/2025, Lagos,Bloom Mart Lekki,Grocery,Spaghetti Carton,1,11725,11725,Retail
BM-11029,09/09/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Body Lotion 400ml,5,4180,20900,Retail
BM-10551,09/09/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),1,11401,11401,Retail
BM-11408,09/09/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ladies Sandals,1,10003,10003,Retail
BM-11300,09/09/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Cutlery Set (24pc),1,12872,12872,Retail
BM-10989,09/09/2025,Lagos,Bloom Mart Lekki,Grocery,Rice 5kg Bag,1,5891,5891,Retail
BM-10752,10/09/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Ankara Fabric (6yds),1,18243,18243,Wholesale
BM-10948,10/09/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Kids School Bag,1,8263,8263,Retail
BM-10299,10/09/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,13833,13833,Retail
BM-10803,10/09/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,11751,11751,Wholesale
BM-10929,10/09/2025,Port Harcourt,Bloom Mart Rumuola,Home & Kitchen,Electric Kettle,2,10201,20402,Retail
BM-11688,10/09/2025,Lagos,Bloom Mart Lekki,Health & Beauty,Body Lotion 400ml,1,4334,4334,Corporate
BM-10783,10/09/2025,Lagos,Bloom Mart Surulere,Grocery,Sugar 2kg,1,2587,2587,Corporate
BM-10583,10/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Storage Container Set,2,6926,13852,Retail
BM-10960,10/09/2025,Abuja,Bloom Mart Wuse,Grocery,Sugar 2kg,3,2707,8121,Corporate
BM-11513,11/09/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Kids School Bag,1,8440,8440,Retail
BM-11645,11/09/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Hair Cream,1,4048,4048,Corporate
BM-11048,11/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Blender 1.5L,2,15932,31864,Retail
BM-10582,11/09/2025,Lagos,Bloom Mart Ikeja,Toys & Games,Building Blocks Set,1,6412,6412,Retail
BM-11369,11/09/2025,Lagos,Bloom Mart Surulere,Electronics,Power Bank 10000mAh,1,15005,15005,Retail
BM-11213,11/09/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Non-stick Frying Pan,2,8962,17924,Wholesale
BM-11363,11/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),1,12232,12232,Corporate
BM-10010,12/09/2025,Lagos,Bloom Mart Lekki,Electronics,Power Bank 10000mAh,1,14963,14963,Retail
BM-11438,12/09/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,11100,11100,Retail
BM-11569,12/09/2025,Abuja,Bloom Mart Wuse,Health & Beauty,Body Lotion 400ml,1,4080,4080,Retail
BM-11705,12/09/2025,Lagos,Bloom Mart Surulere,Grocery,Vegetable Oil 4L,1,9201,9201,Retail
BM-11914,13/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,1,8230,8230,Retail
BM-12083,13/09/2025,Lagos,Bloom Mart Surulere,Electronics,LED Desk Lamp,4,7334,29336,Wholesale
BM-10011,13/09/2025,Port Harcourt,Bloom Mart GRA,Office Supplies,A4 Paper Ream,1,5007,5007,Wholesale
BM-10967,13/09/2025,Ibadan,Bloom Mart Bodija,Electronics,Extension Socket,1,6168,6168,Corporate
BM-11955,13/09/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ankara Fabric (6yds),1,17153,17153,Retail
BM-11632,14/09/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Blender 1.5L,1,15991,15991,Retail
BM-12013,14/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,3,8256,24768,Corporate
BM-11879,14/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Electric Kettle,1,9373,9373,Retail
BM-11922,14/09/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Bluetooth Earphones,2,11600,23200,Retail
BM-11950,14/09/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Shea Butter Soap Pack,1,3348,3348,Retail
BM-11453,14/09/2025,Port Harcourt,Bloom Mart Rumuola,Electronics,Phone Charger Cable,1,2510,2510,Wholesale
BM-11001,14/09/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Kids School Bag,5,8911,44555,Retail
BM-11476,15/09/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Body Lotion 400ml,2,4209,8418,Retail
BM-10180,15/09/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Ankara Fabric (6yds),2,18850,37700,Wholesale
BM-10456,15/09/2025,Abuja,Bloom Mart Garki,Fashion & Apparel,Unisex Cap,1,3113,3113,Retail
BM-11958,15/09/2025,lagos,Bloom Mart Lekki,Health & Beauty,Toothpaste (3pk),2,2075,4150,Corporate
BM-10320,15/09/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Blender 1.5L,2,15077,30154,Corporate
BM-11651,15/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),1,12660,12660,Wholesale
BM-10166,15/09/2025,Port Harcourt,Bloom Mart GRA,Electronics,Extension Socket,1,5982,5982,Retail
BM-10320,15/09/2025,Abuja,Bloom Mart Wuse,home & kitchen ,Blender 1.5L,2,15077,30154,Corporate
BM-10162,15/09/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Shea Butter Soap Pack,2,3750,7500,Retail
BM-10816,16/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Non-stick Frying Pan,1,8332,8332,Retail
BM-11701,16/09/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Blender 1.5L,1,15802,15802,Wholesale
BM-11936,16/09/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Toothpaste (3pk),1,2098,2098,Retail
BM-10201,17/09/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Ladies Sandals,2,9455,18910,Retail
BM-11187,17/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Electric Kettle,1,9219,9219,Retail
BM-12073,17/09/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Body Lotion 400ml,1,4422,4422,Corporate
BM-12026,17/09/2025,Lagos,Bloom Mart Surulere,electronics ,Bluetooth Earphones,1,10780,10780,Retail
BM-11187,17/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Electric Kettle,1,9219,9219,Retail
BM-11659,17/09/2025,Lagos,Bloom Mart Ikeja,Fashion & Apparel,Unisex Cap,2,3053,6106,Retail
BM-10373,18/09/2025,Lagos,Bloom Mart Ikeja,Grocery,Vegetable Oil 4L,1,8673,8673,Retail
BM-10703,18/09/2025,Lagos,Bloom Mart Ikeja,Electronics,Power Bank 10000mAh,4,15255,61020,Retail
BM-10459,18/09/2025,Port-Harcourt,Bloom Mart GRA,Toys & Games,Building Blocks Set,2,7008,14016,Retail
BM-11392,18/09/2025,Lagos,Bloom Mart Ikeja,Electronics,Extension Socket,1,5926,5926,
BM-11099,18/09/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Shea Butter Soap Pack,1,3721,3721,Corporate
BM-10467,18/09/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Ankara Fabric (6yds),1,19315,19315,Corporate
BM-10768,18/09/2025,Abuja,Bloom Mart Wuse,Grocery,Vegetable Oil 4L,1,8763,8763,Wholesale
BM-11979,18/09/2025,Abuja,Bloom Mart Garki,Grocery,Tomato Paste (12pk),2,7097,14194,Wholesale
BM-12068,19/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Cutlery Set (24pc),1,12820,12820,Retail
BM-11865,19/09/2025,Lagos,Bloom Mart Ikeja,Health & Beauty,Hair Cream,1,3889,3889,Wholesale
BM-10606,19/09/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Ladies Sandals,3,9088,27264,Retail
BM-12008,20/09/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Body Lotion 400ml,1,4160,4160,Wholesale
BM-11890,20/09/2025,Ibadan,Bloom Mart Bodija,Toys & Games,Puzzle Game,4,4020,16080,Wholesale
BM-11828,20/09/2025,Abuja,Bloom Mart Wuse,Electronics,Phone Charger Cable,4,2567,10268,Retail
BM-12034,20/09/2025,Port Harcourt,Bloom Mart GRA,Electronics,Phone Charger Cable,2,2381,4762,Corporate
BM-11444,20/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,1,9173,9173,Retail
BM-10854,20/09/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ladies Sandals,1,9647,9647,Retail
BM-11450,21/09/2025,Ibadan,Bloom Mart Bodija,Grocery,Rice 5kg Bag,1,5943,5943,Wholesale
BM-10172,21/09/2025,Lagos,Bloom Mart Surulere,Office Supplies,Notebook Pack,1,3084,3084,Retail
BM-10826,21/09/2025,Lagos,Bloom Mart Lekki,Grocery,Tomato Paste (12pk),3,7501,22503,Wholesale
BM-11183,21/09/2025,Abuja,Bloom Mart Garki,Toys & Games,Puzzle Game,1,4134,4134,Retail
BM-10815,21/09/2025,Port Harcourt,Bloom Mart GRA,Fashion & Apparel,Kids School Bag,1,8319,8319,Retail
BM-10476,21/09/2025,Lagos,Bloom Mart Ikeja,Home & Kitchen,Cutlery Set (24pc),2,12807,25614,Retail
BM-11063,22/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Blender 1.5L,1,15734,15734,Retail
BM-11802,22/09/2025,Abuja,Bloom Mart Garki,Grocery,Rice 5kg Bag,1,6615,6615,Retail
BM-10197,23/09/2025,Port Harcourt,Bloom Mart GRA,Health & Beauty,Body Lotion 400ml,2,4396,8792,Retail
BM-10647,23/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Non-stick Frying Pan,1,8238,8238,Corporate
BM-10545,24/09/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Non-stick Frying Pan,1,8555,8555,Corporate
BM-10329,24/09/2025,Lagos,Bloom Mart Lekki,Home & Kitchen,Non-stick Frying Pan,2,9039,18078,Retail
BM-10043,24/09/2025,Lagos,Bloom Mart Ikeja,Office Supplies,Ballpoint Pens (10pk),1,1518,1518,Wholesale
BM-11908,24/09/2025,Lagos,Bloom Mart Lekki,Fashion & Apparel,Ladies Sandals,1,9423,9423,Corporate
BM-11080,24/09/2025,Ibadan,Bloom Mart Ring Road,Electronics,Power Bank 10000mAh,5,14494,72470,Corporate
BM-12104,25/09/2025,Ibadan,Bloom Mart Bodija,Toys & Games,Building Blocks Set,1,6527,6527,Retail
BM-11992,25/09/2025,Abuja,Bloom Mart Wuse,Electronics,LED Desk Lamp,2,7649,15298,Retail
BM-10649,25/09/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,1,12336,12336,Retail
BM-12018,25/09/2025, Lagos,Bloom Mart Ikeja,Grocery,Spaghetti Carton,1,11453,11453,Wholesale
BM-11795,25/09/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Unisex Cap,4,2885,11540,Corporate
BM-11580,25/09/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Rice 5kg Bag,1,6061,6061,Retail
BM-11506,25/09/2025,Abuja,Bloom Mart Garki,Home & Kitchen,Storage Container Set,1,6255,6255,Retail
BM-10049,26/09/2025,Lagos,Bloom Mart Surulere,Electronics,Bluetooth Earphones,1,11851,11851,Wholesale
BM-12042,26/09/2025,Ibadan,Bloom Mart Ring Road,Health & Beauty,Body Lotion 400ml,2,4497,8994,Retail
BM-12076,26/09/2025,Lagos,Bloom Mart Lekki,Electronics,Bluetooth Earphones,1,10532,10532,Retail
BM-10177,26/09/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Cutlery Set (24pc),1,11604,11604,Wholesale
BM-11909,26/09/2025,Lagos,Bloom Mart Surulere,Home & Kitchen,Cutlery Set (24pc),2,12502,25004,Retail
BM-11214,27/09/2025,Ibadan,Bloom Mart Ring Road,Home & Kitchen,Non-stick Frying Pan,2,8657,17314,Retail
BM-10023,27/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),1,12020,12020,Corporate
BM-12092,27/09/2025,Abuja,Bloom Mart Garki,Toys & Games,Building Blocks Set,1,6876,6876,Retail
BM-10092,27/09/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Body Lotion 400ml,1,4058,4058,Retail
BM-11764,28/09/2025,Port Harcourt,Bloom Mart GRA,Electronics,Extension Socket,2,5769,11538,Corporate
BM-11076,28/09/2025,Abuja,Bloom Mart Wuse,Grocery,Spaghetti Carton,1,10970,10970,Wholesale
BM-11305,28/09/2025,Port Harcourt,Bloom Mart Rumuola,Grocery,Spaghetti Carton,2,11431,22862,Wholesale
BM-11181,29/09/2025,Abuja,Bloom Mart Wuse,Electronics,Bluetooth Earphones,1,11107,11107,Retail
BM-11737,29/09/2025,Abuja,Bloom Mart Wuse,Home & Kitchen,Electric Kettle,1,9857,9857,Wholesale
BM-10636,29/09/2025,Ibadan,Bloom Mart Bodija,Home & Kitchen,Cutlery Set (24pc),2,12609,25218,Retail
BM-12121,29/09/2025,Ibadan,Bloom Mart Bodija,Health & Beauty,Toothpaste (3pk),2,2194,4388,Retail
BM-11207,29/09/2025,Lagos,Bloom Mart Surulere,Fashion & Apparel,Ankara Fabric (6yds),1,18361,18361,Retail
BM-10204,29/09/2025,ABUJA,Bloom Mart Wuse,Fashion & Apparel,Men's Polo Shirt,1,7232,7232,Retail
BM-10213,29/09/2025,Abuja,Bloom Mart Garki,Grocery,Spaghetti Carton,1,12061,12061,Retail
BM-10300,30/09/2025,Abuja,Bloom Mart Wuse,Fashion & Apparel,Ankara Fabric (6yds),1,17196,17196,Retail
BM-10656,30/09/2025,Abuja,Bloom Mart Garki,Grocery,Sugar 2kg,2,2579,5158,Retail
BM-10616,30/09/2025,Lagos,Bloom Mart Ikeja,Electronics,Phone Charger Cable,2,2578,5156,Wholesale
BM-10823,30/09/2025,Lagos,Bloom Mart Lekki,Grocery,Spaghetti Carton,2,12045,24090,Wholesale
BM-11640,30/09/2025,Abuja,Bloom Mart Garki,Grocery,Sugar 2kg,1,2766,2766,Retail
BM-11171,01/10/2025,Port Harcourt,Bloom Mart GRA,Home & Kitchen,Non-stick Frying Pan,1,8710,8710,Corporate
BM-11248,01/10/2025,Port Harcourt,Bloom Mart Rumuola,Fashion & Apparel,Ankara Fabric (6yds),4,18114,72456,Corporate
BM-11126,01/10/2025,ABUJA,Bloom Mart Garki,Grocery,Rice 5kg Bag,3,6660,19980,Retail
BM-11886,01/10/2025,Lagos,Bloom Mart Ikeja,Grocery,Sugar 2kg,1,2546,2546,Retail
